Date,Week day,ON,1W,1M,2M,3M,6M,12M
21.01.2020,Tue,1.53925,1.55238,1.6595,1.7825,1.80625,1.83438,1.91838
20.01.2020,Mon,,1.56225,1.65338,1.78638,1.80213,1.8295,1.92463
17.01.2020,Fri,1.53113,1.55575,1.65438,1.7925,1.81913,1.84488,1.923
16.01.2020,Thu,1.53563,1.5575,1.65775,1.79888,1.82663,1.84875,1.93013
15.01.2020,Wed,1.52838,1.55888,1.669,1.78663,1.83613,1.865,1.95275
14.01.2020,Tue,1.53125,1.56713,1.66963,1.786,1.84263,1.8645,1.96313
13.01.2020,Mon,1.53513,1.566,1.67625,1.79513,1.83125,1.8725,1.962
10.01.2020,Fri,1.53313,1.56438,1.67663,1.8065,1.83775,1.87213,1.96663
09.01.2020,Thu,1.527,1.562,1.68363,1.84113,1.84788,1.87963,1.96875
08.01.2020,Wed,1.5325,1.57475,1.67713,1.83688,1.834,1.87438,1.95113
07.01.2020,Tue,1.52788,1.58613,1.699,1.81225,1.878,1.8805,1.9545
06.01.2020,Mon,1.537,1.57863,1.69213,1.80388,1.87225,1.89425,1.95488
03.01.2020,Fri,1.53675,1.58888,1.71425,1.8105,1.87388,1.89288,1.96413
02.01.2020,Thu,1.5405,1.59338,1.73438,1.82113,1.90025,1.9095,1.99488
31.12.2019,Tue,1.54263,1.63,1.7625,1.83313,1.90838,1.91213,1.99625
30.12.2019,Mon,1.53438,1.6035,1.78088,1.83888,1.90938,1.90875,2.001
27.12.2019,Fri,1.53625,1.624,1.79938,1.84913,1.94463,1.92075,2.00425
24.12.2019,Tue,1.53313,1.60863,1.80475,1.853,1.9605,1.92125,2.012
23.12.2019,Mon,1.5345,1.6025,1.792,1.84388,1.94663,1.92438,2.0015
20.12.2019,Fri,1.53663,1.57613,1.77988,1.85025,1.93475,1.9205,1.99963
19.12.2019,Thu,1.534,1.57525,1.78513,1.84475,1.92775,1.91625,1.998
18.12.2019,Wed,1.5335,1.58213,1.76463,1.84188,1.908,1.90488,1.96963
17.12.2019,Tue,1.53563,1.57613,1.76388,1.8405,1.9025,1.90463,1.96838
16.12.2019,Mon,1.53063,1.56525,1.74488,1.83613,1.8985,1.89338,1.95963
13.12.2019,Fri,1.52988,1.563,1.73738,1.83688,1.89963,1.90288,1.96388
12.12.2019,Thu,1.53375,1.57038,1.73975,1.83188,1.89363,1.88638,1.93288
11.12.2019,Wed,1.52538,1.57638,1.7405,1.824,1.88738,1.88825,1.94325
10.12.2019,Tue,1.529,1.58013,1.73563,1.82613,1.88725,1.87863,1.93288
09.12.2019,Mon,1.53663,1.58288,1.71763,1.8205,1.88838,1.88013,1.93525
06.12.2019,Fri,1.52913,1.58288,1.71513,1.82175,1.8905,1.88675,1.92313
05.12.2019,Thu,1.52938,1.57475,1.71013,1.82238,1.885,1.88813,1.92263
04.12.2019,Wed,1.5295,1.58838,1.71313,1.825,1.88713,1.8875,1.917
03.12.2019,Tue,1.5385,1.57725,1.70363,1.83563,1.8915,1.89538,1.93663
02.12.2019,Mon,1.54063,1.57238,1.69375,1.83388,1.90013,1.90613,1.9625
29.11.2019,Fri,1.5425,1.5865,1.69713,1.83988,1.9055,1.89688,1.95213
28.11.2019,Thu,,1.58625,1.7085,1.83575,1.90688,1.89513,1.95025
27.11.2019,Wed,1.53963,1.58888,1.69113,1.83463,1.91375,1.90688,1.93975
26.11.2019,Tue,1.538,1.59813,1.70163,1.84363,1.90863,1.91425,1.94163
25.11.2019,Mon,1.53613,1.597,1.6995,1.842,1.91863,1.91913,1.94175
22.11.2019,Fri,1.53388,1.58975,1.70275,1.83675,1.91725,1.90725,1.91488
21.11.2019,Thu,1.54138,1.584,1.708,1.841,1.9095,1.8935,1.90863
20.11.2019,Wed,1.529,1.58475,1.71563,1.8335,1.89875,1.89113,1.90925
19.11.2019,Tue,1.53688,1.58775,1.72163,1.83675,1.89463,1.907,1.94163
18.11.2019,Mon,1.53538,1.591,1.72363,1.836,1.8985,1.91888,1.95338
15.11.2019,Fri,1.53675,1.57913,1.73325,1.8325,1.90263,1.9185,1.961
14.11.2019,Thu,1.527,1.58088,1.7625,1.84075,1.90413,1.92163,1.97113
13.11.2019,Wed,1.539,1.59863,1.76538,1.84575,1.90988,1.92225,1.987
12.11.2019,Tue,1.53925,1.59713,1.76163,1.84188,1.90925,1.92613,2.00563
11.11.2019,Mon,,1.60638,1.76325,1.8385,1.90463,1.923,1.99413
08.11.2019,Fri,1.53863,1.61225,1.759,1.85,1.90063,1.923,1.99975
07.11.2019,Thu,1.54363,1.61375,1.758,1.84675,1.90138,1.92263,1.983
06.11.2019,Wed,1.5365,1.61338,1.755,1.84525,1.90425,1.92388,1.97663
05.11.2019,Tue,1.54713,1.61688,1.76988,1.85463,1.8935,1.92625,1.96688
04.11.2019,Mon,1.55088,1.62613,1.771,1.85338,1.90825,1.92463,1.96
01.11.2019,Fri,1.59213,1.63163,1.77425,1.83888,1.8905,1.90238,1.92525
31.10.2019,Thu,1.59988,1.659,1.78488,1.84,1.90225,1.91625,1.95538
30.10.2019,Wed,1.80438,1.68,1.78138,1.859,1.90913,1.9195,1.97988
29.10.2019,Tue,1.801,1.71038,1.78588,1.86313,1.92713,1.92988,1.98875
28.10.2019,Mon,1.80163,1.75125,1.79963,1.88263,1.9355,1.93988,1.99525
25.10.2019,Fri,1.806,1.78625,1.80488,1.881,1.92813,1.93325,1.95575
24.10.2019,Thu,1.80275,1.8135,1.80425,1.88575,1.93563,1.932,1.96088
23.10.2019,Wed,1.814,1.83575,1.82275,1.89763,1.93963,1.914,1.94275
22.10.2019,Tue,1.81288,1.84513,1.82175,1.88463,1.936,1.9325,1.96725
21.10.2019,Mon,1.81113,1.84375,1.823,1.8975,1.934,1.93425,1.96063
18.10.2019,Fri,1.81513,1.84638,1.85025,1.9275,1.95325,1.95175,1.98725
17.10.2019,Thu,1.83813,1.85263,1.84638,1.93488,1.96588,1.9745,1.99313
16.10.2019,Wed,1.82575,1.85113,1.8775,1.96463,2.00325,1.98588,1.99225
15.10.2019,Tue,1.79513,1.85313,1.88913,1.96738,2.00213,1.97725,1.97413
14.10.2019,Mon,,1.866,1.89075,1.9655,2.00088,1.978,1.97313
11.10.2019,Fri,1.79888,1.86575,1.9135,1.97463,2.00088,1.97563,1.9555
10.10.2019,Thu,1.79263,1.863,1.92125,1.96538,1.98613,1.9355,1.896
09.10.2019,Wed,1.79,1.87725,1.92738,1.9785,1.98425,1.94275,1.88188
08.10.2019,Tue,1.8055,1.8665,1.93875,1.99863,2.0095,1.96338,1.8885
07.10.2019,Mon,1.80825,1.88313,1.94025,2.00213,2.012,1.96038,1.86775
04.10.2019,Fri,1.82075,1.881,1.978,2.00438,2.027,1.95063,1.85313
03.10.2019,Thu,1.82238,1.88113,1.9895,2.02238,2.04313,1.985,1.91425
02.10.2019,Wed,1.85125,1.89238,1.99725,2.03388,2.05638,2.017,1.95825
01.10.2019,Tue,1.82613,1.89275,2.01088,2.05963,2.08863,2.0565,2.0355
30.09.2019,Mon,1.8215,1.9115,2.01563,2.06538,2.08513,2.05563,2.03213
27.09.2019,Fri,1.82713,1.91325,2.0315,2.07088,2.09863,2.063,2.04325
26.09.2019,Thu,1.82988,1.92975,2.0435,2.0865,2.10438,2.06438,2.02013
25.09.2019,Wed,1.84075,1.94688,2.05363,2.0895,2.09963,2.04413,1.985
24.09.2019,Tue,1.842,1.91613,2.04588,2.09225,2.113,2.063,2.02925
23.09.2019,Mon,1.8475,1.92925,2.01838,2.09288,2.10625,2.0585,2.03338
20.09.2019,Fri,1.8685,1.94538,2.0365,2.11988,2.13463,2.07038,2.065
19.09.2019,Thu,1.96213,1.942,2.04588,2.12638,2.15888,2.084,2.07413
18.09.2019,Wed,2.18525,1.97463,2.04425,2.13338,2.15588,2.0815,2.0645
17.09.2019,Tue,2.15488,1.98375,2.057,2.14175,2.16413,2.08525,2.06538
16.09.2019,Mon,2.11163,2.00388,2.04088,2.12338,2.14513,2.078,2.06963
13.09.2019,Fri,2.09475,2.02275,2.02475,2.11513,2.13938,2.07025,2.04913
12.09.2019,Thu,2.08825,2.06488,2.0275,2.12275,2.1185,2.04725,2.00563
11.09.2019,Wed,2.0945,2.10425,2.03588,2.12425,2.12725,2.05288,2.00863
10.09.2019,Tue,2.0925,2.12813,2.03863,2.12838,2.13163,2.03513,1.97038
09.09.2019,Mon,2.09388,2.13263,2.0495,2.14538,2.13838,2.03563,1.94875
06.09.2019,Fri,2.09475,2.1315,2.049,2.1445,2.13413,2.03413,1.949
05.09.2019,Thu,2.09763,2.12763,2.04213,2.1095,2.10213,1.9885,1.891
04.09.2019,Wed,2.09125,2.13163,2.05725,2.12,2.11238,1.98725,1.89688
03.09.2019,Tue,2.09063,2.13713,2.06688,2.13738,2.12663,2.01238,1.93638
02.09.2019,Mon,,2.1295,2.08188,2.14625,2.13275,2.024,1.94938
30.08.2019,Fri,2.08963,2.13663,2.089,2.14963,2.13763,2.0365,1.974
29.08.2019,Thu,2.095,2.1425,2.10025,2.14738,2.13175,2.03138,1.96138
28.08.2019,Wed,2.08663,2.13513,2.112,2.14563,2.12413,2.03513,1.94938
27.08.2019,Tue,2.09575,2.13713,2.11588,2.15238,2.11738,2.0375,1.94938
23.08.2019,Fri,2.08838,2.134,2.1395,2.17138,2.14438,2.08013,2.0285
22.08.2019,Thu,2.09363,2.12713,2.14525,2.15938,2.13225,2.0425,1.97325
21.08.2019,Wed,2.093,2.13988,2.16663,2.16975,2.14763,2.02538,1.95425
20.08.2019,Tue,2.097,2.13363,2.17,2.166,2.1495,2.02363,1.9485
19.08.2019,Mon,2.09538,2.11738,2.16863,2.16663,2.1515,2.02913,1.95325
16.08.2019,Fri,2.0985,2.11638,2.17213,2.156,2.13588,2.01675,1.945
15.08.2019,Thu,2.09588,2.12925,2.182,2.15313,2.12375,2.014,1.9325
14.08.2019,Wed,2.09213,2.1385,2.19738,2.1905,2.16838,2.07988,2.029
13.08.2019,Tue,2.09825,2.142,2.19513,2.17963,2.15813,2.034,1.97013
12.08.2019,Mon,2.10275,2.14113,2.19525,2.1895,2.17525,2.05763,1.99063
09.08.2019,Fri,2.09538,2.14075,2.19425,2.206,2.17563,2.052,1.98788
08.08.2019,Thu,2.09525,2.149,2.20088,2.21375,2.181,2.05025,1.993
07.08.2019,Wed,2.09938,2.1515,2.21125,2.224,2.1845,2.04763,1.977
06.08.2019,Tue,2.09713,2.15463,2.21275,2.223,2.187,2.05113,1.99413
05.08.2019,Mon,2.10513,2.16288,2.223,2.23238,2.209,2.08588,2.03675
02.08.2019,Fri,2.10425,2.18013,2.2285,2.24575,2.23925,2.133,2.11588
01.08.2019,Thu,2.11225,2.18825,2.24413,2.2705,2.28675,2.22688,2.2385
31.07.2019,Wed,2.35163,2.17625,2.22425,2.25288,2.26563,2.20688,2.18863
30.07.2019,Tue,2.347,2.19625,2.22975,2.2525,2.25313,2.19163,2.1885
29.07.2019,Mon,2.34863,2.23225,2.23438,2.258,2.2555,2.19625,2.198
26.07.2019,Fri,2.35038,2.27313,2.237,2.247,2.26575,2.20488,2.19663
25.07.2019,Thu,2.349,2.30688,2.24113,2.25263,2.25575,2.1775,2.17888
24.07.2019,Wed,2.35225,2.34913,2.26175,2.2805,2.26663,2.18313,2.1795
23.07.2019,Tue,2.35375,2.37413,2.266,2.286,2.2755,2.18488,2.19125
22.07.2019,Mon,2.35963,2.37425,2.26913,2.29363,2.28275,2.18075,2.18838
19.07.2019,Fri,2.362,2.36938,2.26113,2.25975,2.25938,2.14425,2.15775
18.07.2019,Thu,2.36063,2.377,2.2715,2.27988,2.27763,2.17425,2.19213
17.07.2019,Wed,2.36275,2.37013,2.29788,2.29538,2.3025,2.19875,2.217
16.07.2019,Tue,2.35663,2.37925,2.30038,2.30188,2.29963,2.207,2.21088
15.07.2019,Mon,2.35713,2.37475,2.31413,2.30838,2.30325,2.21713,2.2105
12.07.2019,Fri,2.35913,2.38175,2.332,2.33375,2.32225,2.22925,2.23113
11.07.2019,Thu,2.359,2.37475,2.325,2.32475,2.30338,2.21263,2.19325
10.07.2019,Wed,2.35475,2.38425,2.36913,2.36363,2.3395,2.26238,2.28575
09.07.2019,Tue,2.35013,2.38038,2.36863,2.35788,2.34075,2.25675,2.2735
08.07.2019,Mon,2.35688,2.37713,2.37938,2.36475,2.33775,2.2565,2.2615
05.07.2019,Fri,2.34825,2.377,2.3665,2.33738,2.31138,2.20975,2.19163
04.07.2019,Thu,,2.39563,2.36413,2.33475,2.30263,2.20063,2.17938
03.07.2019,Wed,2.35638,2.39575,2.36,2.3355,2.2885,2.20888,2.18038
02.07.2019,Tue,2.35138,2.38813,2.3795,2.33838,2.313,2.22638,2.20313
01.07.2019,Mon,2.35975,2.3825,2.38775,2.339,2.33188,2.2185,2.20188
28.06.2019,Fri,2.37038,2.37238,2.398,2.33088,2.31988,2.2005,2.17813
27.06.2019,Thu,2.35488,2.37188,2.40238,2.34088,2.31888,2.21338,2.18463
26.06.2019,Wed,2.354,2.38538,2.40238,2.34538,2.32988,2.19975,2.18325
25.06.2019,Tue,2.34475,2.37175,2.40413,2.34125,2.31125,2.18275,2.14738
24.06.2019,Mon,2.34925,2.376,2.40175,2.3495,2.33288,2.20988,2.17875
21.06.2019,Fri,2.3475,2.36875,2.40438,2.37663,2.34925,2.22013,2.20213
20.06.2019,Thu,2.3415,2.38188,2.40363,2.381,2.34313,2.21675,2.1615
19.06.2019,Wed,2.34088,2.35675,2.38338,2.39538,2.38613,2.3,2.29775
18.06.2019,Tue,2.3495,2.3595,2.38288,2.39838,2.38663,2.298,2.26438
17.06.2019,Mon,2.34438,2.3595,2.39025,2.40638,2.4185,2.30875,2.28675
14.06.2019,Fri,2.34663,2.37,2.38175,2.39438,2.402,2.27738,2.2465
13.06.2019,Thu,2.3505,2.36463,2.39425,2.40238,2.41025,2.31838,2.30563
12.06.2019,Wed,2.35038,2.3745,2.40113,2.42038,2.42788,2.34163,2.333
11.06.2019,Tue,2.35088,2.3755,2.41063,2.42838,2.4495,2.352,2.34325
10.06.2019,Mon,2.345,2.3785,2.41338,2.42075,2.43575,2.34875,2.33763
07.06.2019,Fri,2.35175,2.37638,2.41213,2.43013,2.45063,2.37175,2.34613
06.06.2019,Thu,2.346,2.3785,2.41163,2.43838,2.453,2.37788,2.34763
05.06.2019,Wed,2.34538,2.3785,2.4185,2.45638,2.47163,2.40838,2.3825
04.06.2019,Tue,2.36,2.37775,2.42088,2.4575,2.47438,2.42425,2.40525
03.06.2019,Mon,2.36075,2.38238,2.42988,2.45525,2.4785,2.4555,2.41338
31.05.2019,Fri,2.3545,2.38925,2.4305,2.474,2.5025,2.51663,2.51025
30.05.2019,Thu,2.35775,2.398,2.44,2.48013,2.52025,2.54375,2.57813
29.05.2019,Wed,2.356,2.38738,2.4385,2.48113,2.52175,2.52438,2.57075
28.05.2019,Tue,2.35388,2.39088,2.42938,2.48263,2.52375,2.54125,2.59988
24.05.2019,Fri,2.3565,2.3965,2.42813,2.48663,2.52488,2.54863,2.619
23.05.2019,Thu,2.35625,2.39625,2.42975,2.496,2.52063,2.56013,2.64475
22.05.2019,Wed,2.3545,2.39425,2.437,2.49725,2.52475,2.57063,2.66563
21.05.2019,Tue,2.35538,2.39513,2.42963,2.49325,2.5235,2.56325,2.65363
20.05.2019,Mon,2.35938,2.39413,2.436,2.48825,2.52338,2.55975,2.64688
17.05.2019,Fri,2.35575,2.396,2.44188,2.48788,2.52188,2.55375,2.63538
16.05.2019,Thu,2.35938,2.38463,2.44063,2.48913,2.51963,2.5515,2.61425
15.05.2019,Wed,2.34913,2.38113,2.43238,2.49575,2.52513,2.55088,2.6325
14.05.2019,Tue,2.34338,2.38813,2.43763,2.49863,2.5245,2.55088,2.63925
13.05.2019,Mon,2.34513,2.38688,2.43963,2.49525,2.518,2.58763,2.67225
10.05.2019,Fri,2.35638,2.3885,2.449,2.48963,2.52788,2.587,2.69338
09.05.2019,Thu,2.35888,2.39063,2.45338,2.49638,2.53525,2.58163,2.70213
08.05.2019,Wed,2.36275,2.3955,2.45138,2.501,2.54513,2.58225,2.71375
07.05.2019,Tue,2.36313,2.40438,2.46275,2.51475,2.562,2.59438,2.72138
03.05.2019,Fri,2.37788,2.41088,2.46663,2.50838,2.55988,2.61738,2.7455
02.05.2019,Thu,2.37313,2.39663,2.46713,2.50688,2.56513,2.6385,2.73688
01.05.2019,Wed,2.39188,2.42663,2.48325,2.52438,2.5755,2.6115,2.71038
30.04.2019,Tue,2.37913,2.42538,2.4805,2.52625,2.57563,2.622,2.71688
29.04.2019,Mon,2.38975,2.427,2.48588,2.53013,2.579,2.612,2.713
26.04.2019,Fri,2.4,2.43088,2.48313,2.54138,2.58275,2.61575,2.7175
25.04.2019,Thu,2.39938,2.416,2.4785,2.54538,2.58238,2.6125,2.71625
24.04.2019,Wed,2.39413,2.42438,2.48338,2.54163,2.58638,2.61975,2.72513
23.04.2019,Tue,2.40275,2.4175,2.47663,2.53063,2.58025,2.61988,2.73563
18.04.2019,Thu,2.39113,2.411,2.48088,2.54113,2.58113,2.629,2.74638
17.04.2019,Wed,2.38563,2.4135,2.48738,2.54363,2.5915,2.63363,2.76188
16.04.2019,Tue,2.38913,2.413,2.47975,2.53825,2.60088,2.63138,2.75525
15.04.2019,Mon,2.39263,2.4105,2.47388,2.53488,2.588,2.63763,2.75488
12.04.2019,Fri,2.39225,2.41175,2.47738,2.54263,2.601,2.63775,2.74838
11.04.2019,Thu,2.3885,2.40775,2.47263,2.53675,2.59675,2.63125,2.73413
10.04.2019,Wed,2.3885,2.41425,2.482,2.5485,2.6035,2.627,2.74013
09.04.2019,Tue,2.393,2.41213,2.484,2.55263,2.58125,2.6285,2.75413
08.04.2019,Mon,2.39175,2.41375,2.48125,2.54763,2.584,2.63163,2.74988
05.04.2019,Fri,2.39375,2.4265,2.47163,2.54425,2.59213,2.64463,2.75113
04.04.2019,Thu,2.39413,2.40925,2.4735,2.55425,2.58863,2.64588,2.7365
03.04.2019,Wed,2.38613,2.413,2.47713,2.56075,2.59775,2.65513,2.7495
02.04.2019,Tue,2.38025,2.42013,2.47938,2.5595,2.60238,2.65063,2.73325
01.04.2019,Mon,2.38813,2.42125,2.49338,2.56188,2.5955,2.66913,2.73
29.03.2019,Fri,2.382,2.423,2.4945,2.56388,2.59975,2.6595,2.71063
28.03.2019,Thu,2.39275,2.405,2.5015,2.55238,2.59175,2.64113,2.69425
27.03.2019,Wed,2.39213,2.4095,2.49863,2.559,2.601,2.65075,2.68288
26.03.2019,Tue,2.39388,2.40763,2.4955,2.55775,2.59738,2.68213,2.72463
25.03.2019,Mon,2.38938,2.41238,2.48975,2.56238,2.60875,2.673,2.74575
22.03.2019,Fri,2.389,2.40925,2.49888,2.556,2.60988,2.676,2.787
21.03.2019,Thu,2.38725,2.40738,2.4855,2.55225,2.6015,2.67738,2.79413
20.03.2019,Wed,2.38625,2.41563,2.49063,2.54438,2.607,2.679,2.8135
19.03.2019,Tue,2.39013,2.41238,2.48675,2.55813,2.61275,2.67413,2.81038
18.03.2019,Mon,2.38963,2.40975,2.48775,2.56475,2.63263,2.67063,2.81763
15.03.2019,Fri,2.39038,2.40663,2.48175,2.55838,2.62525,2.67175,2.8405
14.03.2019,Thu,2.39038,2.40938,2.48175,2.56675,2.61463,2.67913,2.84588
13.03.2019,Wed,2.39013,2.41588,2.48375,2.5685,2.61088,2.67638,2.859
12.03.2019,Tue,2.39038,2.41675,2.48863,2.56925,2.59325,2.68213,2.8685
11.03.2019,Mon,2.39025,2.40375,2.49888,2.5715,2.60825,2.67925,2.869
08.03.2019,Fri,2.38688,2.40388,2.4915,2.57013,2.59663,2.679,2.86363
07.03.2019,Thu,2.38975,2.41025,2.49275,2.5615,2.60063,2.68275,2.87613
06.03.2019,Wed,2.39063,2.41238,2.49175,2.56188,2.5945,2.68813,2.88638
05.03.2019,Tue,2.39063,2.41738,2.48088,2.56063,2.60663,2.68475,2.88363
04.03.2019,Mon,2.38238,2.40525,2.483,2.55975,2.60763,2.68263,2.88325
01.03.2019,Fri,2.38488,2.408,2.48188,2.56138,2.5985,2.68213,2.879
28.02.2019,Thu,2.38275,2.40775,2.49038,2.56713,2.61513,2.68575,2.86488
27.02.2019,Wed,2.38825,2.4135,2.48925,2.57213,2.62613,2.685,2.8665
26.02.2019,Tue,2.38863,2.41388,2.493,2.57913,2.62888,2.687,2.87825
25.02.2019,Mon,2.38863,2.40975,2.47913,2.57675,2.63863,2.69313,2.88313
22.02.2019,Fri,2.38788,2.41013,2.48438,2.57638,2.64625,2.706,2.89163
21.02.2019,Thu,2.3825,2.40875,2.48988,2.57063,2.651,2.70425,2.88863
20.02.2019,Wed,2.38463,2.41713,2.48113,2.5735,2.66338,2.69338,2.87425
19.02.2019,Tue,2.378,2.4095,2.48225,2.57813,2.64125,2.73575,2.89113
18.02.2019,Mon,,2.415,2.48475,2.57813,2.64363,2.75538,2.90713
15.02.2019,Fri,2.387,2.415,2.48038,2.58425,2.68288,2.75375,2.906
14.02.2019,Thu,2.38275,2.41513,2.48138,2.5905,2.69388,2.744,2.91675
13.02.2019,Wed,2.38438,2.41863,2.48875,2.59888,2.68375,2.74325,2.91575
12.02.2019,Tue,2.3835,2.4185,2.49375,2.59113,2.69288,2.7405,2.91525
11.02.2019,Mon,2.38625,2.40813,2.49788,2.5855,2.688,2.73363,2.92425
08.02.2019,Fri,2.38575,2.40788,2.50413,2.59388,2.69775,2.74188,2.93575
07.02.2019,Thu,2.38313,2.40975,2.51688,2.61013,2.697,2.765,2.94825
06.02.2019,Wed,2.38325,2.41238,2.51263,2.60925,2.73763,2.77625,2.962
05.02.2019,Tue,2.38238,2.41063,2.51225,2.62013,2.7385,2.7775,2.98575
04.02.2019,Mon,2.38413,2.408,2.51313,2.63775,2.73438,2.79575,2.98013
01.02.2019,Fri,2.374,2.40838,2.514,2.6285,2.73263,2.79,2.96163
31.01.2019,Thu,2.3835,2.40888,2.51375,2.62525,2.7375,2.7995,2.9835
30.01.2019,Wed,2.38388,2.41475,2.50913,2.61925,2.73625,2.8115,3.02063
29.01.2019,Tue,2.38438,2.41388,2.49888,2.63363,2.74438,2.82338,3.02375
28.01.2019,Mon,2.38488,2.4065,2.50175,2.64613,2.7505,2.82988,3.03
25.01.2019,Fri,2.38475,2.40275,2.5,2.64638,2.75163,2.83225,3.0315
24.01.2019,Thu,2.3845,2.4095,2.50188,2.625,2.76475,2.85013,3.02913
23.01.2019,Wed,2.38413,2.41438,2.51,2.627,2.77063,2.85363,3.035
22.01.2019,Tue,2.37563,2.40888,2.519,2.64188,2.77925,2.85363,3.03713
21.01.2019,Mon,,2.40925,2.51225,2.63438,2.77238,2.85475,3.03988
18.01.2019,Fri,2.38388,2.40613,2.506,2.62963,2.761,2.85188,3.03013
17.01.2019,Thu,2.38463,2.40663,2.503,2.63313,2.77575,2.8525,3.01188
16.01.2019,Wed,2.38488,2.40719,2.51325,2.64225,2.78031,2.86163,3.03013
15.01.2019,Tue,2.38675,2.402,2.5075,2.63963,2.77344,2.84581,3.00838
14.01.2019,Mon,2.39013,2.39613,2.51006,2.637,2.77894,2.85344,3.01088
11.01.2019,Fri,2.38938,2.407,2.50894,2.648,2.78731,2.86463,3.01869
10.01.2019,Thu,2.39413,2.40788,2.51419,2.65275,2.79694,2.86044,3.019
09.01.2019,Wed,2.39075,2.414,2.51875,2.65288,2.79888,2.86975,3.039
08.01.2019,Tue,2.39125,2.40875,2.5155,2.64638,2.7825,2.85256,3.01613
07.01.2019,Mon,2.39275,2.40513,2.51113,2.63388,2.79681,2.84875,2.99475
04.01.2019,Fri,2.394,2.40975,2.52056,2.62313,2.80388,2.85575,2.96488
03.01.2019,Thu,2.39188,2.41325,2.51275,2.62038,2.795,2.85888,3.005
02.01.2019,Wed,2.38675,2.41475,2.50713,2.61738,2.79388,2.87394,3.002
31.12.2018,Mon,2.37825,2.41138,2.50269,2.61375,2.80763,2.87563,3.00544
28.12.2018,Fri,2.39238,2.41588,2.51988,2.6195,2.797,2.87313,3.01313
27.12.2018,Thu,2.391,2.41963,2.52238,2.619,2.803,2.883,3.03238
24.12.2018,Mon,2.38988,2.41863,2.50563,2.61175,2.81344,2.89375,3.04788
21.12.2018,Fri,2.39163,2.416,2.50625,2.61188,2.82163,2.90788,3.07313
20.12.2018,Thu,2.38788,2.40838,2.50375,2.61738,2.82375,2.9,3.06544
19.12.2018,Wed,2.18175,2.36813,2.47938,2.58956,2.78963,2.87088,3.05275
18.12.2018,Tue,2.18025,2.369,2.47013,2.58725,2.792,2.87638,3.06131
17.12.2018,Mon,2.18125,2.299,2.46963,2.59063,2.80363,2.90463,3.10388
14.12.2018,Fri,2.18475,2.28075,2.455,2.588,2.80069,2.90056,3.09769
13.12.2018,Thu,2.18438,2.27638,2.45513,2.58863,2.78819,2.90088,3.11238
12.12.2018,Wed,2.18475,2.21988,2.44013,2.58494,2.7775,2.89225,3.10125
11.12.2018,Tue,2.18213,2.2065,2.43238,2.57981,2.779,2.88063,3.0895
